temperature,vibration,pressure,failure
73.61395605508415,49.29619131681224,34.82698742295585,0
85.38036566465969,57.15561240834682,36.18065360903109,1
69.64173960890048,51.15232836590383,30.443287954807186,0
85.64643655814007,30.755116637171454,30.986578537027977,1
43.80254895910255,64.94400229170711,26.91174052282825,0
78.21902504375224,42.593651252580315,28.41963571986475,0
70.87047068238171,26.651271520103734,33.07885574885571,0
67.00992649534132,43.578272585511314,36.01942218584408,0
70.91760776535503,72.51139685951466,29.302768621595003,0
50.124310853991076,62.753326131702394,27.749053675742942,0
67.80328112162488,44.77021798388211,30.002639794282988,0
73.57112571511746,44.76113443522357,33.00603374464558,0
84.77894044741517,45.17547423173926,22.78072591933229,0
64.81729781726352,81.15121975341262,18.51909523431381,1
61.91506397106812,55.7290317834733,27.247315752542082,0
64.98242956415463,56.45062470786604,23.896437870429207,0
79.15402117702074,65.45425181047763,27.459299011763445,0
73.28751109659684,53.581837385397705,29.26109840591264,0
64.70239796232961,46.11436781268945,27.733757954884933,0
75.13267433113356,47.05475226372533,37.26233767235372,0
70.9707754934804,48.92598110878904,31.6337238230116,0
79.68644990532889,49.44166645235238,31.502371798054142,0
62.979469061226474,60.9144431545547,33.11103572021701,0
66.72337853402232,50.77918828710949,24.305834411096154,0
66.07891846867842,60.98960115823369,35.195558937101346,0
55.364850518678814,48.78925129837126,29.6211785673227,0
72.96120277064576,51.17952785474136,33.35240308620606,0
72.6105527217989,20.026989732018386,24.64071383479922,0
70.05113456642461,63.74491512053722,22.23120616991968,0
67.65412866624852,55.19732713846989,34.08944829012514,0
55.84629257949586,64.97015164789478,31.882047630487584,0
65.79354677234642,6.556169327094658,25.48974222821245,0
66.57285483473231,81.32562057171091,25.651684593626527,1
61.97722730778381,47.90615557767239,35.62717392207385,0
68.3871428833399,66.62274225106275,24.05294053566336,0
74.04050856814538,34.401411093117034,38.21336476627982,0
88.8618590121053,59.191608575938545,25.496896326760655,1
71.74577812831839,34.198766552395156,33.191959628041914,0
72.57550390722764,40.64346558956292,28.356907621255075,0
69.25554084233833,78.71047030800179,33.01593715541171,0
50.812287847009586,47.1397639885498,27.279429989429037,0
69.73486124550783,53.26149309769584,29.18603546963853,0
70.60230209941027,63.05101596033131,30.204595876978605,0
94.63242112485287,57.43522831958907,24.989062721092637,1
68.07639035218878,52.256283577153646,33.70412172710063,0
73.01547342333612,55.47441503699338,27.433932167642073,0
69.65288230294756,86.05123377857413,28.857000423299908,1
58.31321962380468,49.13571804449622,25.028253126957438,0
81.4282281451502,53.016485700724516,17.188331706023448,0
77.51933032686775,65.75981594011418,29.044861186999157,0
77.91031947043047,66.58288899436975,42.063077108064576,1
60.906125452052606,67.8054545834057,33.92302143949012,0
84.02794310936099,59.580953330437765,29.903698101328025,0
55.98148937207719,32.854926309042746,28.68554585395866,0
75.8685709380027,74.50147298451644,30.11232946406023,0
91.90455625809979,32.804819104719684,32.73559557587605,1
60.09463674869312,54.5395319785855,24.095935923455777,0
64.33702270397228,38.68586224970963,35.57160847334436,0
70.99651365087641,49.03792480110511,33.57690657720622,0
64.965243458838,54.93143615455221,33.59092862853967,0
54.493365689338674,54.8203582317541,32.192378694048635,0
70.68562974806028,56.32881131352927,30.09808328846995,0
59.37696286273895,74.20566903587971,33.3643061798341,0
74.73592430635182,56.803014522709695,32.95907066870689,0
60.80575765766197,46.33765047064027,28.22979644529488,0
85.4993440501754,64.46130752432536,27.131991135515495,1
62.16746707663763,67.8420573338696,30.509281476309933,0
66.77938483794324,31.585882772945112,37.74510075747594,0
78.1351721736967,58.96100104774787,23.804464621730496,0
57.69135683566045,60.517591134663476,22.662373671237802,0
72.2745993460413,45.53654744960012,30.823804206182583,0
83.07142754282428,70.6356021996743,30.25443850928009,0
53.92516765438772,47.7491661945121,30.86670832185204,0
71.84633858532304,51.88364680207313,31.219765989542502,0
72.59882794248423,47.40392263574196,28.883988726825976,0
77.81822871777311,50.23368571372201,37.44931719301041,0
57.63049289121918,33.55587369657197,21.99548010761742,0
56.795433869157236,28.399236761085586,25.85751487609877,0
75.21941565616898,73.91757594837458,29.483726199254765,0
72.96984673233186,37.29557977522508,21.784055944229163,0
72.50492850345877,35.129114758155396,29.120727977839643,0
73.46448209496975,17.699148295944276,38.30735082864009,0
63.19975278421509,40.41557378465747,30.10443244147981,0
72.32253697161003,30.153653098887524,31.153504528593416,0
72.93072473298682,74.63022740204553,23.6991761741371,0
62.85648581973632,65.1472563401395,26.918192959802614,0
88.65774511144757,39.67774482233414,28.124018098380315,1
74.73832920911788,83.78653708016463,28.41142451621883,1
58.08696502797351,64.72648230487391,36.40821897501884,0
76.5655360863383,45.12752924737066,32.788455303625625,0
60.253183297726785,12.508914276896405,24.44271021531484,0
77.87084603742451,84.36413858886112,31.232523892160025,1
81.58595579007404,29.15641299854606,32.491108742483924,0
61.7931768164829,25.319018795646624,35.700745192606334,0
79.63376129244321,65.3385564801446,37.90270343284187,0
74.12780926936499,86.59628609508908,24.924529040860655,1
78.2206015999449,70.76409227765777,25.94571244394831,0
88.96792982653947,58.45863680078539,23.71211070542692,1
67.5461188399713,58.92131512497929,28.829900704465093,0
62.4626383564251,62.80123338170462,32.331791872231676,0
61.10485570374477,61.38392884680148,34.93667258294551,0
61.841897150345616,54.21787135954064,29.620244881787386,0
69.22898290585896,51.56301655927814,28.40076238372578,0
73.41151974816644,49.06110308150716,30.758789961243703,0
72.7669079933002,38.690531166999854,25.824285491849885,0
78.27183249036024,45.78987384699839,40.44769360847387,1
70.13001891877907,24.605647787069216,21.961694864409708,0
84.53534077157317,48.52490559807875,30.923702894478623,0
67.35343166762044,35.17113339273624,40.1180310961482,1
97.20169166589619,33.44616024176344,30.033999222799988,1
76.25667347765007,52.698412267302174,29.049804824992528,0
61.42842443583717,70.880034295169,28.212772885947864,0
59.29107501938888,63.774749090034696,29.09804159118796,0
74.82472415243186,26.442490945652345,36.86424237338265,0
67.7653721467415,35.15557795144494,18.940690443352466,0
77.14000494092092,64.11156781982324,37.66716850648163,0
74.73237624573545,35.26268909692536,22.880214237749275,0
69.27171087343127,46.63050275004463,28.666738353827927,0
61.532062819315954,58.25078148536828,27.853777898506692,0
54.851527753141355,35.47483317704547,32.942766348853596,0
65.53485047932979,51.580632592189396,22.009378240581263,0
78.56398794323472,29.989617576226934,32.31086333040972,0
72.14093744130204,40.9794853407318,40.12154811643426,1
57.542612212880115,54.79672901213806,23.184129977035948,0
71.73180925851182,26.105093997024962,30.94853083805198,0
73.85317379728836,56.607121069405984,26.690089111016956,0
61.16142563798867,49.70543301609978,32.12943603096518,0
71.53725105945527,58.28734931625722,30.09573888707876,0
70.58208718446,53.358712010969924,26.79256545477845,0
58.57029702169377,70.46210644960766,32.43936142435537,0
73.57787360348283,51.87836753971861,39.021740548933714,0
75.60784526368235,43.558916883121206,29.045481041363505,0
80.83051243175277,51.83446254548426,33.59878971074091,0
80.53802052034902,58.14947043554582,23.53363521064418,0
56.22330632042909,50.732901054885566,25.217818115909957,0
60.62174960084877,50.608875368058236,32.362031389401885,0
75.1503526720866,39.47012468289867,37.420580142679825,0
75.1378595091221,40.05648623673578,31.7780667439283,0
75.15047686306048,28.960920923004597,28.434709847384227,0
108.52731490654722,76.24365114780409,29.99645702711677,1
75.70890510693167,31.342051469130723,23.747961330151412,0
81.35565640180599,39.60642203306139,33.022576631776836,0
79.54001763493203,39.22389101646204,34.41166531161704,0
76.51391251305797,63.42386565416662,27.7395483358346,0
66.84730755359655,45.57575482561958,27.649789261202493,0
77.58969220493267,68.716131090106,31.329391148260243,0
62.27174785462428,39.897640636341976,27.816401319797023,0
67.63181393259991,54.18491243335703,29.669336926870887,0
65.14636452170896,37.46979420110364,40.49860894583258,1
70.81874139386322,82.17723691660083,28.76487149627002,1
93.14658566673509,32.18602371455731,28.20829923989389,1
51.32734807408252,54.64731065340541,26.762290971824203,0
76.86260190374513,59.50665321398148,33.720959857499686,0
53.87284128810349,56.20698646177247,29.093879133909486,0
65.28068134210567,47.220685116834375,26.753134808392872,0
80.88950596967366,48.05268950399861,36.60652016136506,0
70.64280019095463,50.657172079686646,37.098015022568184,0
59.22255222070694,47.79496997557267,26.997882171306475,0
62.84696290740032,64.45818675192365,20.66730024319692,0
76.79597748934675,83.15784502387027,35.03756844918461,1
62.69633368282864,41.637623224882496,26.57685087119998,0
72.16458589581976,29.452955306313832,33.953127995813844,0
70.45571839903813,48.67576927473118,20.149480911440822,0
63.483996523941826,88.69564006481477,34.462986691496546,1
91.43944089325325,37.944881480454036,23.944140353596094,1
76.33919022318011,74.58675208166102,33.653820595332625,0
49.74857413342393,75.1655122111466,30.071365339182172,0
71.86454314769428,41.69617637438008,25.230302903016778,0
63.38213535231612,58.534746187779135,27.964818435366098,0
78.52433334796224,74.42594934692806,33.431592284783505,0
62.07479261567299,44.313083885187694,30.52947226557617,0
68.85263558533102,46.946294598464576,32.92206490236242,0
75.04987278980457,41.274786290770344,39.88220292257743,0
78.65755194170121,34.778649039607,22.178791941444743,0
57.997035929442234,40.26083682400989,38.08606287484312,0
66.65498764159051,31.64089599856615,30.521779687616064,0
65.25054688839043,50.51125202388839,25.50607975838436,0
63.46670767426288,38.450401534120374,23.348431871305053,0
87.65454240281096,53.50678867686121,29.054398046114834,1
74.04981710960955,26.66156530694559,34.6082505596223,0
57.391160456649544,54.96320348321686,29.362254398112327,0
79.17861947054776,62.50293442413387,37.55577465123674,0
91.22156197012633,20.093965361428168,22.744121549742204,1
80.32465260551147,55.61084854771358,29.939555260769726,0
54.80630034045987,68.41503488709938,23.738032777934404,0
65.15765927133748,31.855384719631918,31.81815941312484,0
82.66911149186623,75.08858580256555,34.4344369504865,0
62.92330534381219,56.28528514049068,27.896191031594732,0
74.43819428146229,39.424822163623865,16.97893071686433,0
77.74634053429337,49.16346383513441,30.99474073398247,0
60.730695284219166,58.374903687825835,32.18369275866755,0
69.404746439382,51.14008087118617,32.02147377480849,0
37.58732659930927,58.08133988669554,36.17891095911077,0
59.756123586657104,36.1898961038095,24.644731601754756,0
67.4743184860684,52.54041236054117,33.40108052725225,0
57.52216818035151,28.794282546425297,35.962537562389876,0
86.32411303931636,48.33160907976949,21.107062079967417,1
55.69858622039367,36.44138537802815,31.598259129594886,0
65.59955513303017,38.9670508611535,27.479100844961643,0
71.30740577286092,68.54139762815656,29.59238663449177,0
84.41273289066116,66.36965180891403,31.738382417691682,0
55.6413784882056,59.137071813607655,27.56385717943224,0
81.63163752154959,33.61530852991132,26.62145960419194,0
70.10233061019586,45.25387325457797,30.170762087440124,0
60.18491348952049,68.19646549968775,24.563770305685985,0
74.6210347426327,52.12575370459857,24.570874355574073,0
71.9905969557347,84.7899430997254,33.396866414782515,1
63.99783122841205,55.89976759091558,24.25602982420672,0
70.69802084990019,52.880736747350475,33.331562504546056,0
66.14686403138239,45.363253036962476,32.31295646426975,0
71.13517345251248,52.00311357173423,21.370966356047017,0
76.62130674521046,47.712952454291845,26.612176738321725,0
85.86016816145352,60.621630150328855,35.97054701523686,1
57.62184501173151,64.35053475191876,25.09417234430159,0
91.33033374656267,38.21015809238076,27.677978688453063,1
50.47912200477498,30.031505696633328,32.31030446625948,0
68.48214904964416,22.456919403450552,33.91695254641298,0
75.88317206484577,57.619869903688155,28.74230556977752,0
72.80991867735032,33.449500907391894,27.01244902654179,0
63.77300480179406,17.706641105712755,37.11184930849254,0
67.91877749642725,55.82867906796446,38.6944983189879,0
65.06999065341168,87.39499276149186,34.89429025390898,1
64.10635243055789,49.9089363269016,30.42659071282512,0
78.49602097021025,62.577361616774624,25.95867139179537,0
73.57015485965047,51.22744037821347,25.847777967217173,0
63.070904047393455,48.51665520213286,32.61257052632879,0
78.9959987543325,63.786147244816526,32.091991104443416,0
73.07299520876609,45.64588183717023,37.007992964732146,0
78.1286211883896,54.010884711078546,33.25225046268069,0
76.29628841923612,54.8254670929402,22.48459849120091,0
61.710049890779274,39.978643195354266,35.25973808861459,0
64.3981895980303,64.88063524304785,25.009696863427934,0
77.47293605123262,47.37560364956887,28.08014364023824,0
76.10370265433465,38.66382260760733,31.251001031258472,0
69.79098406035853,58.047647653556055,39.978337448919824,0
71.17327383308782,36.52298027313444,45.549592780026806,1
82.77664895788425,50.42271736053692,33.03361529568092,0
64.0842861116417,49.86321505033695,29.084016906398062,0
75.47097381170038,66.28843348747367,32.67252824240275,0
67.97807347566106,57.12047349319929,34.43827712936918,0
67.82318796772779,49.624595618822845,28.396661872214043,0
80.9877685198719,62.266494488004305,38.97605677956161,0
78.2541634898803,70.8531132352597,31.15035379595701,0
78.13509636000639,58.36715459527793,32.48871544545697,0
83.05478807154329,50.15528929765071,33.329621260272305,0
70.21003841632759,30.322456514747607,32.10793305307228,0
76.81952971294965,34.02329505386941,34.194702502348065,0
66.89733243406543,45.421629434679986,26.913734067265384,0
73.24166352488442,40.85731696761076,27.208491230269846,0
68.69856945632316,47.19543045521831,24.499228835141526,0
70.96995964992718,50.849748873456605,32.19750615310113,0
75.95157025436913,57.94539131535096,33.89468251756057,0
61.81779316766527,48.94251832911363,32.28886433075943,0
90.9238727568546,57.297524657393026,38.37246216673769,1
59.93982618500298,50.9671162221518,29.97201990585477,0
57.85811387212268,20.368001504691932,33.34370827796256,0
81.58110873500068,35.90996909271868,24.54149561930343,0
77.91662693962935,47.83868666417577,28.064501487627997,0
76.24119817052156,31.854578857383387,33.47768878782889,0
76.2834550926428,58.998930949943066,34.24551055371572,0
69.87753227153085,72.96126248515546,28.530165261679088,0
61.02745628514168,68.28142777545975,29.642003740709665,0
70.75804558193727,46.79835693604688,22.410631266595953,0
63.22838288487888,72.36089205274928,28.214853995966955,0
79.7511973341775,52.23001185803167,34.45191581759893,0
68.52942618497862,44.94371043322941,32.876025080532834,0
61.745028032074885,40.7989600468859,32.503328606906045,0
66.78614158347007,45.462954702678076,30.2488684359048,0
74.12931454275625,44.17734772188157,30.03531579314088,0
64.36275447196026,52.55624333563232,26.698394302632764,0
61.77779604433569,52.40860971574797,33.49414210101267,0
72.43687211491913,50.04569030230122,32.104864721946946,0
72.44966571108722,56.55407254619525,32.46009423996399,0
64.9305682462887,67.85969412179512,27.369825786662098,0
65.28961694381677,64.24331203161985,19.23328540064378,0
72.32049937357637,27.726530473251447,35.485763558768475,0
55.51915658502676,11.691182976470678,27.605812719957978,0
55.92536225623445,64.01479866858911,25.686121179784397,0
62.81555778747564,29.496819523768682,33.46739455956997,0
67.86552848288153,46.62851897160975,28.03993680040435,0
73.10907565598005,32.448304609109606,35.29968192023311,0
84.75356216949552,22.970293436299706,33.08502974788349,0
78.5765962320202,58.12194092307182,33.417846616002386,0
68.40061470036574,61.387327404539704,23.170221443997328,0
69.80983792097311,41.35234398909921,36.059719926932004,0
59.97470635362191,11.134365617826354,31.30625265616928,0
69.8148686400761,41.806333276212754,28.153614303768983,0
67.11341361079862,55.877060081038195,30.716942336711256,0
73.22718560338089,27.81632646838807,21.1188238355084,0
61.727690564476774,52.750398796687335,32.043264057403356,0
75.19346514241172,49.77035226240507,24.853142459089643,0
85.32738913002578,58.689372494016325,23.23664857078233,1
68.91239851543142,51.7937055262123,22.388204068910547,0
74.01711722098942,35.40396588677667,35.563441874949625,0
76.90143991711112,67.94857252496737,26.853683031536058,0
65.98779528114164,47.62205640459545,37.6686385495825,0
72.24092481810416,49.590431907351025,27.32099268473851,0
70.12592400781794,36.00098061390206,21.463210212035264,0
70.97676098548831,43.35076623212734,24.417377800256705,0
62.26990216144534,36.727959289596484,36.179058100034695,0
70.24510174258943,47.405809101148655,29.220509110316662,0
74.9799829124545,75.67562720213516,27.258563517546996,0
84.51143607795042,29.421482856029655,30.80009112926394,0
79.59270826085206,25.796579031848882,32.50891368083772,0
91.53182457511556,72.06755491240412,35.5869940795123,1
62.326524371119504,46.86014484272201,37.24249614946463,0
78.72320636720679,39.963908920101254,28.20115677105457,0
71.83342005738352,65.59857031094114,23.36976156958981,0
91.89802933217672,40.91576690394704,27.93267419438362,1
61.91701714644849,77.39014570320404,31.30140253291443,0
61.602781578192236,60.16888807008904,25.181205368946944,0
64.00607354555977,42.68132887781446,25.214245425524787,0
48.76104275690193,82.35962319898255,31.718939407749428,1
64.74244978319238,40.914276154949924,29.756738242147744,0
62.40867338446302,61.13143058013961,30.163984977057932,0
71.50393786476208,54.48938870609738,26.207523326499654,0
73.4175597577716,69.52611934098198,28.847996428971165,0
88.76170839215887,73.42266795090279,25.378834278658477,1
79.5042383818605,50.4800622359865,34.450992055623935,0
64.23096344337597,38.69873194480725,35.17624667361876,0
61.01585328651642,56.89958214408675,20.76906068880953,0
74.91919171506505,39.834269453718406,25.35244569903795,0
56.797667929793576,80.20080871289935,22.517353724549604,1
88.31458765854353,52.04802996624106,26.74988032796551,1
81.79440120721287,44.52017673031837,29.582810151048196,0
65.30824347895295,52.77020458797362,22.75177390150735,0
52.868654709091224,29.793105657054554,25.390700934373434,0
83.53872374165412,35.42578942234023,24.980213139592507,0
68.85460154747382,68.00620861916639,31.03633664699472,0
82.37816311973462,40.14658581542906,30.34672168518125,0
54.05572341205633,34.296335259770906,26.391312233313734,0
64.00624977046228,58.049791287909294,30.88410436069699,0
70.05243699718183,67.78556231994496,27.266599577063673,0
70.46980593764742,60.784299659976,28.641724448369732,0
65.49934528520757,64.94071528708724,38.36726045149268,0
76.22849932347499,38.64807367145809,36.70230525895174,0
59.32379570617405,28.672839998872345,23.502093815362013,0
68.57620514978707,72.5200047793323,34.14866208939587,0
71.20295631711899,45.15980241736796,34.05698277245796,0
75.14438834058748,46.23750475317429,24.25868355623691,0
77.11614878088889,69.92291212773587,34.0938882187743,0
58.75357908162131,58.343450141009896,37.68965959206277,0
54.65885829264378,56.83831658122411,24.38727596877793,0
82.7767682189851,82.47503517351626,25.412485894928682,1
73.32314011979592,40.347226544297854,35.08830733421751,0
62.51513463443446,63.917601921218555,31.35747655412824,0
85.51151975522524,50.855196873456265,32.757381376197614,1
71.15674634292859,54.02888418294886,31.702946082002484,0
81.79297184063826,72.92702639618798,31.95347960464072,0
70.67518481410109,57.61753634434436,23.367639358444585,0
90.60747924881987,58.07444118574449,35.23658853310724,1
87.55340842443204,66.08761005964703,35.84794996213887,1
67.51035851520926,44.52570905685672,28.85304627965986,0
79.71570950954356,37.4118549899149,29.78261525093069,0
76.45375949585147,34.327862089684494,22.34446248722139,0
83.68631557532349,20.504651159359973,32.57127378008917,0
60.35076539419896,80.84310694910484,32.86028720857072,1
76.8605145999844,33.451874514174754,29.689044915003446,0
80.58424486849587,46.68119564621342,35.621766799352514,0
52.41260513576886,45.84780050166619,28.329613845100297,0
58.16741487334225,54.61110046713651,32.823029629468,0
49.607678222398995,62.23605818808945,24.901678306539424,0
67.30593165555442,62.90710232539618,29.88223924562881,0
77.17542255795962,41.25383842146592,29.12822871048582,0
85.02357052096028,47.49317429320383,31.12653961020471,1
70.74094780419775,54.2386992573245,28.152365355833208,0
86.28615545571292,46.2696331072468,29.34263702164166,1
56.198985417851084,74.1101836402999,34.13023585720753,0
52.96617560644845,57.36462427457377,27.81617881380891,0
69.44452301103381,61.02316679074726,21.967114496306603,0
73.84065448939307,59.94321903001119,38.7479195210271,0
69.67305251905907,67.60210786227987,36.907270393452436,0
49.325578999601234,52.7153233805556,23.538686524471906,0
69.10879960487212,30.547520780662303,33.44853902622597,0
56.95530499495147,55.99531927628962,27.485126147243285,0
76.69672548830039,40.22964659312257,31.317436076655298,0
73.66598246096848,42.07074977375365,31.47112064506747,0
60.60120213672645,58.7954602813264,28.82796099841839,0
64.86133082663306,68.57424607150453,26.081171672068017,0
59.40786478111048,50.319073651040924,26.547294738418703,0
69.37320902726829,54.63249518898446,25.41904042259379,0
79.55142320501238,75.53322416952857,25.840888958847778,0
60.14273953664456,53.61129769232853,29.664108549753223,0
75.04046515517844,89.02524671270592,26.421200054446242,1
64.69742381627559,58.482644684473165,33.4102603285631,0
62.07127167737656,23.588558612662734,37.436230776679636,0
68.92969640045442,61.30012431656799,27.099733793149785,0
59.64757677580626,55.71737577324167,31.197022502676884,0
64.46350694652818,69.34629131124119,32.49842555151467,0
58.021221074111516,60.097720269049375,32.360011354596374,0
89.6472513291639,47.92316024024339,30.379776339580438,1
70.35263551971728,31.635526455659512,33.71341209179861,0
63.00274492007414,46.86465114070962,32.41124476340329,0
72.13979910734221,37.2421931868605,23.81168788836351,0
68.8767195030917,41.29214825292916,34.345780321946364,0
67.79030400466777,58.82867606630914,34.43645418633371,0
76.14166700043425,75.0485675652711,26.183569479107092,0
77.57507710047305,55.920072947344714,30.18968917723801,0
64.69498852389472,32.06175406947224,33.416644964055344,0
64.2418175935532,56.66904002330211,28.953430902103193,0
67.24948302848355,67.94947229968477,35.36489023883006,0
46.980788352644154,40.85325643520927,41.8193624730968,1
54.84808937801448,47.989742499906235,26.070069836825088,0
83.66874267444524,50.22032292093795,23.094776984231125,0
86.44967713501283,38.2265253037664,31.51909297802438,1
67.50963960443622,59.72420650765788,33.60781252563072,0
75.76556963055766,48.18577777088328,28.845668130776154,0
73.11250154543536,56.292986658605415,37.266303316605175,0
100.78880808455239,36.6876173329685,23.306971001383758,1
81.19574911434577,43.438125495148846,33.46459311515805,0
68.72082408519233,60.83572036741657,26.970695896205534,0
60.44459559399574,44.4075027186235,38.59688953103648,0
53.93553679742428,75.90445776850108,39.962576765840595,0
72.03463635867223,44.005457215780964,26.16671706108326,0
62.436492547156966,53.37027088627829,27.2522143204571,0
55.77746290402326,63.98886247809635,34.29793943489901,0
63.534271157574736,28.724514006004526,28.064346751052426,0
59.18451996385605,23.587867820288363,29.77294391033881,0
86.87141635072564,27.11515528144858,30.12694210271205,1
78.81639756949451,68.93876155140774,20.40163421901172,0
69.92027358683383,41.7221278116133,29.930811269528814,0
84.79944138890026,88.37298928502378,26.55136112967913,1
70.77368307647619,41.53628602013917,27.53438588800114,0
61.38715798671736,52.768269547955555,37.21816001734407,0
85.23124077269657,73.13164928851813,23.717465528603718,1
75.38910043684659,80.09139332238684,34.06602593373989,1
59.62753845673544,80.92255364954596,28.605185348340957,1
68.09661321916391,68.12549345889714,28.601199157520828,0
61.24381746615243,65.36093788717193,33.951859480258555,0
56.172002690356635,58.88790423801775,31.70025647284445,0
79.26177547531641,61.675416142499564,32.85306498609766,0
89.0941664047013,41.732214255071995,34.84092330266431,1
56.01432426180859,37.72701674866539,28.343458084083387,0
75.62969236690572,49.94938313883572,26.938816327461247,0
63.49357430878173,47.447230662126074,24.574247367211008,0
65.12874616235304,43.201579260090874,25.872947350105225,0
64.07606075761132,60.44581171185073,44.745472126543625,1
61.36009230320184,64.32957812855766,36.22339790368393,0
70.48521627944827,51.32610329437771,23.244628168959892,0
61.69049883588962,72.16295121582893,23.38771021628215,0
72.70456825779839,32.87466328799742,32.40933030859246,0
69.49761890550863,47.095108110804226,32.736323986889836,0
67.6105195313359,39.247665190957925,32.744419176586824,0
60.92436337958402,22.0019507439041,28.72522103223151,0
64.23228669431667,48.75978971235951,29.372728699985498,0
77.55391225825755,48.17378737425075,31.639397620796785,0
75.00917187624381,72.70174614863197,30.429465031466652,0
60.22444755201449,59.462175268321666,18.903498136262325,0
70.99332305429226,34.63719763506192,28.85100184712403,0
77.5138712337179,77.81138849501282,25.742967828698433,0
53.305947188786284,68.31550543288029,30.87605709454256,0
75.43360192379934,58.731465552029235,44.926295013017054,1
63.37376241054153,46.60273851725252,31.83740832737152,0
75.70598668593159,35.6084114491478,28.43235156913801,0
62.367408434574834,44.416898358934205,34.60900750988626,0
51.95117899335481,66.33122929556279,32.41343943604606,0
53.72457562116837,78.26879458901914,32.100472452259204,0
70.48084946661382,73.14865292408284,33.034252966078355,0
72.59722501721483,42.667258673205886,40.28271782414771,1
60.956833748955916,33.205738500664836,24.34555782337042,0
76.38592458777374,52.113293703668056,32.36816038405727,0
53.3847993773104,23.473409516557226,25.368094350092306,0
69.33920201352683,54.847515712771724,32.77756323171124,0
57.889838002375434,47.78596120551997,25.40656744256953,0
63.48163892197841,43.00945247197637,27.91316593197458,0
70.47398671316414,26.07945399099807,28.524550428810468,0
61.39586634716048,57.704001598545744,34.87908359672355,0
